date,ticker,Probability,per_prob_score,open,high,low,close,volume,index_close,latest_return,latest_index_return
2021-07-06 11:29:59.999000064+05:30,ZILUSDT,7.306121700000001e-22,0.5076923076923077,0.0797,0.08265,0.07912,0.08189,39850397.2,34793.39,-0.02430089143973635,-0.020868331599766532
2021-07-06 17:29:59.999000064+05:30,PAXUSDT,7.306121700000001e-22,0.5076923076923077,0.9997,1.0004,0.9995,0.9998,637267.65,34067.31,0.0,-0.003443770582414629
2021-07-06 17:29:59.999000064+05:30,QTUMUSDT,7.306121700000001e-22,0.5076923076923077,7.281,7.38,7.046,7.147,491036.277,34067.31,-0.011053588918427448,-0.003443770582414629
2021-07-06 17:29:59.999000064+05:30,ZILUSDT,7.306121700000001e-22,0.5076923076923077,0.08196,0.08228,0.07902,0.0799,55629960.3,34067.31,0.0005006257822277593,-0.003443770582414629
2021-07-06 23:29:59.999000064+05:30,PAXUSDT,7.306121700000001e-22,0.5076923076923077,0.9998,1.0002,0.9991,0.9998,2413788.29,33949.99,0.0002000400080015563,0.007953463314716913
2021-07-06 23:29:59.999000064+05:30,QTUMUSDT,7.306121700000001e-22,0.5076923076923077,7.147,7.253,6.966,7.068,371142.505,33949.99,0.014006791171477184,0.007953463314716913
2021-07-06 23:29:59.999000064+05:30,ZILUSDT,7.306121700000001e-22,0.5076923076923077,0.07988,0.08099,0.078,0.07994,40400275.4,33949.99,0.01113335001250948,0.007953463314716913
2021-07-07 05:29:59.999000064+05:30,BNBUSDT,3.0090496e-21,0.9846153846153848,317.19,321.48,313.37,319.92,315362.7376,34220.01,0.04013503375843963,0.01723319192484163
2021-07-07 05:29:59.999000064+05:30,LTCUSDT,3.0054018e-21,0.9692307692307692,138.05,139.32,135.68,138.87,83419.55975,34220.01,0.022899114279542054,0.01723319192484163
2021-07-07 05:29:59.999000064+05:30,XMRUSDT,3.195038e-21,1.0,214.91,222.34,214.08,221.75,26937.48633,34220.01,0.023585118376550085,0.01723319192484163
2021-07-07 11:29:59.999000064+05:30,DASHUSDT,3.0038888e-21,0.9692307692307692,134.9,137.8,133.51,137.62,18477.72472,34809.73,0.0018892602819355897,0.0005237041482366589
2021-07-07 11:29:59.999000064+05:30,LTCUSDT,3.0143346e-21,0.9846153846153848,138.86,142.91,136.9,142.05,164591.49149,34809.73,-0.0014079549454418805,0.0005237041482366589
2021-07-07 11:29:59.999000064+05:30,XMRUSDT,3.2197775e-21,1.0,221.74,231.61,220.53,226.98,30347.41775,34809.73,-0.010441448585778335,0.0005237041482366589
2021-07-07 17:29:59.999000064+05:30,BEAMUSDT,6.313341499999999e-18,0.9846153846153848,0.4394,0.5146,0.4344,0.4665,4379223.88,34827.96,0.0006430868167202064,-0.005540089054885677
2021-07-07 17:29:59.999000064+05:30,FTMUSDT,6.315702199999999e-18,1.0,0.25847,0.2709,0.25505,0.26922,36961094.9,34827.96,0.005088774979570498,-0.005540089054885677
2021-07-07 17:29:59.999000064+05:30,MFTUSDT,6.302609e-18,0.9692307692307692,0.008915,0.009025,0.008678,0.00885,143571608.0,34827.96,0.0018079096045198195,-0.005540089054885677
2021-07-07 23:29:59.999000064+05:30,BEAMUSDT,6.28398e-18,0.9692307692307692,0.4677,0.4763,0.4532,0.4668,970579.53,34635.01,-0.04734361610968296,-0.022315281560478795
2021-07-07 23:29:59.999000064+05:30,FTMUSDT,6.2918236e-18,1.0,0.26923,0.2777,0.26312,0.27059,38363541.4,34635.01,-0.04527144388188764,-0.022315281560478795
2021-07-07 23:29:59.999000064+05:30,MFTUSDT,6.290959599999999e-18,0.9846153846153848,0.008832,0.008937,0.008742,0.008866,72489004.0,34635.01,-0.020076697496052454,-0.022315281560478795
2021-07-08 05:29:59.999000064+05:30,BEAMUSDT,6.173731e-18,0.9692307692307692,0.4668,0.4684,0.4415,0.4447,710378.84,33862.12,-0.05419383854283788,-0.028868836328026837
2021-07-08 05:29:59.999000064+05:30,CELRUSDT,6.285849699999999e-18,1.0,0.03205,0.03386,0.03133,0.03168,182636932.1,33862.12,-0.08554292929292928,-0.028868836328026837
2021-07-08 05:29:59.999000064+05:30,MFTUSDT,6.270666e-18,0.9846153846153848,0.008866,0.008894,0.008653,0.008688,56036502.0,33862.12,-0.08609576427255994,-0.028868836328026837
2021-07-08 11:29:59.999000064+05:30,BEAMUSDT,6.1646470000000005e-18,0.9692307692307692,0.4443,0.4466,0.4206,0.4206,1583929.03,32884.56,0.00855920114122699,-0.005720617821859175
2021-07-08 11:29:59.999000064+05:30,MFTUSDT,6.2727235999999995e-18,1.0,0.008687,0.0087,0.007919,0.00794,120186963.0,32884.56,-0.01561712846347596,-0.005720617821859175
2021-07-08 11:29:59.999000064+05:30,VETUSDT,6.1715648e-18,0.9846153846153848,0.08337,0.08366,0.07838,0.07849,292905437.8,32884.56,-0.007134666836539738,-0.005720617821859175
2021-07-08 17:29:59.999000064+05:30,ADAUSDT,9.580285400000001e-17,0.9692307692307692,1.365,1.3904,1.3429,1.3725,57746320.73,32696.44,-0.00116575591985435,0.00511951759885787
2021-07-08 17:29:59.999000064+05:30,BTTUSDT,9.758923e-17,0.9846153846153848,0.0025403,0.0025982,0.0024569,0.0025296,1930906577.0,32696.44,-0.0049810246679315995,0.00511951759885787
2021-07-08 17:29:59.999000064+05:30,WINUSDT,1.0031094000000001e-16,1.0,0.0003772,0.0003861,0.00036,0.0003687,19260344378.0,32696.44,-0.001356116083536807,0.00511951759885787
2021-07-08 23:29:59.999000064+05:30,CVCUSDT,8.342291e-15,0.9846153846153848,0.247,0.25333,0.24159,0.24559,3906706.6,32863.83,-0.008672991571318067,0.0003614916459826478
2021-07-08 23:29:59.999000064+05:30,DOCKUSDT,8.624096e-15,1.0,0.078862,0.0794,0.077029,0.077778,14065843.0,32863.83,-0.027167065236956556,0.0003614916459826478
2021-07-08 23:29:59.999000064+05:30,DUSKUSDT,8.305236e-15,0.9692307692307692,0.1138,0.115,0.1111,0.1126,2834084.96,32863.83,-0.018650088809946785,0.0003614916459826478
2021-07-09 05:29:59.999000064+05:30,FTMUSDT,1.2253163e-12,0.9692307692307692,0.24298,0.24491,0.23115,0.23835,16448092.9,32875.71,-0.010069225928256875,0.003664407551958515
2021-07-09 05:29:59.999000064+05:30,WANUSDT,1.2615095e-12,0.9846153846153848,0.5858,0.5934,0.566,0.5797,326753.07,32875.71,0.006382611695704643,0.003664407551958515
2021-07-09 05:29:59.999000064+05:30,ZILUSDT,1.4180447e-12,1.0,0.07575,0.07635,0.07393,0.07484,31567219.5,32875.71,-0.016835916622127134,0.003664407551958515
2021-07-09 11:29:59.999000064+05:30,FTMUSDT,1.0204058e-12,1.0,0.23835,0.24112,0.225,0.23595,18956131.0,32996.18,-0.028692519601610456,-0.006703503254013143
2021-07-09 11:29:59.999000064+05:30,ONGUSDT,9.191542e-13,0.9692307692307692,0.7215,0.7215,0.6701,0.7025,1061861.34,32996.18,-0.018220640569395097,-0.006703503254013143
2021-07-09 11:29:59.999000064+05:30,WANUSDT,9.86978e-13,0.9846153846153848,0.5797,0.5917,0.5555,0.5834,339828.56,32996.18,-0.021768940692492356,-0.006703503254013143
2021-07-09 17:29:59.999000064+05:30,BEAMUSDT,1.2930422e-12,1.0,0.4171,0.4308,0.4071,0.4082,2382774.85,32774.99,0.02278294953454174,0.021543256000993605
2021-07-09 17:29:59.999000064+05:30,ICXUSDT,1.1802984e-12,0.9692307692307692,0.9472,0.948,0.8941,0.9053,4086492.99,32774.99,0.04573069700651722,0.021543256000993605
2021-07-09 17:29:59.999000064+05:30,WANUSDT,1.191538e-12,0.9846153846153848,0.5832,0.5846,0.5668,0.5707,217205.95,32774.99,0.016821447345365392,0.021543256000993605
2021-07-09 23:29:59.999000064+05:30,BEAMUSDT,1.4400022e-12,1.0,0.4084,0.426,0.4024,0.4175,814365.29,33481.07,0.010538922155688635,0.009997888359003948
2021-07-09 23:29:59.999000064+05:30,ICXUSDT,1.0084754e-12,0.9692307692307692,0.9042,0.9693,0.8967,0.9467,3005193.93,33481.07,0.033695996619837354,0.009997888359003948
2021-07-09 23:29:59.999000064+05:30,WANUSDT,1.0437437e-12,0.9846153846153848,0.5706,0.5919,0.5661,0.5803,217117.2,33481.07,0.008443908323281013,0.009997888359003948
2021-07-10 05:29:59.999000064+05:30,BEAMUSDT,1.9220694e-11,1.0,0.4181,0.4266,0.4161,0.4219,206680.81,33815.81,0.004266413842142658,-0.004932012570451505
2021-07-10 05:29:59.999000064+05:30,ICXUSDT,8.498019e-12,0.9846153846153848,0.9455,0.9819,0.9391,0.9786,1976795.85,33815.81,-0.04475781729000616,-0.004932012570451505
2021-07-10 05:29:59.999000064+05:30,ONEUSDT,6.2318987e-12,0.9692307692307692,0.086,0.08999,0.08571,0.0895,53494652.1,33815.81,-0.04748603351955294,-0.004932012570451505
2021-07-10 11:29:59.999000064+05:30,COSUSDT,6.3200833e-12,0.9846153846153848,0.01363,0.01388,0.01322,0.0135,43421801.3,33649.03,-0.014814814814814836,0.004306513441843851
2021-07-10 11:29:59.999000064+05:30,MITHUSDT,5.203352e-12,0.9692307692307692,0.04307,0.045,0.04251,0.04318,55045868.7,33649.03,-0.02848540991199633,0.004306513441843851
2021-07-10 11:29:59.999000064+05:30,ONEUSDT,8.281395e-12,1.0,0.0895,0.09129,0.08359,0.08525,59016858.0,33649.03,-0.006920821114369535,0.004306513441843851
2021-07-10 17:29:59.999000064+05:30,ICXUSDT,7.349122e-12,0.9846153846153848,0.9333,0.95,0.9151,0.9285,1799646.8,33793.94,-0.02197092084006458,-0.011737903304557151
2021-07-10 17:29:59.999000064+05:30,ONEUSDT,8.778368e-12,1.0,0.08518,0.08563,0.08333,0.08466,38510922.1,33793.94,-0.0308291991495393,-0.011737903304557151
2021-07-10 17:29:59.999000064+05:30,TFUELUSDT,6.8131807e-12,0.9692307692307692,0.349,0.35057,0.34488,0.34673,7793431.9,33793.94,-0.009113719608917603,-0.011737903304557151
2021-07-10 23:29:59.999000064+05:30,ICXUSDT,8.999491e-12,0.9692307692307692,0.928,0.9447,0.9018,0.9081,1816741.44,33397.27,0.01134236317586157,0.0031619350922995615
2021-07-10 23:29:59.999000064+05:30,ONEUSDT,2.4088296e-11,1.0,0.08465,0.08569,0.08159,0.08205,38867053.3,33397.27,0.0031687995124922708,0.0031619350922995615
2021-07-10 23:29:59.999000064+05:30,PAXUSDT,9.86156e-12,0.9846153846153848,1.0002,1.0011,0.9998,0.9998,538960.55,33397.27,0.0002000400080015563,0.0031619350922995615
2021-07-11 05:29:59.999000064+05:30,FETUSDT,1.0254792e-11,0.9846153846153848,0.29004,0.29144,0.27688,0.28287,6289158.1,33502.87,0.012090359529112193,0.0026164922587228467
2021-07-11 05:29:59.999000064+05:30,ICXUSDT,9.869519e-12,0.9692307692307692,0.9074,0.9323,0.8982,0.9184,2010564.31,33502.87,-0.014046167247386832,0.0026164922587228467
2021-07-11 05:29:59.999000064+05:30,ONEUSDT,3.0577336e-11,1.0,0.0821,0.08353,0.08068,0.08231,20013126.2,33502.87,-0.01154173247479029,0.0026164922587228467
2021-07-11 11:29:59.999000064+05:30,FETUSDT,1.677284e-11,0.9846153846153848,0.28329,0.2899,0.27839,0.28629,4365534.8,33590.53,0.011771280869048883,0.006677774956215243
2021-07-11 11:29:59.999000064+05:30,ONEUSDT,1.761457e-11,1.0,0.08239,0.08407,0.08061,0.08136,23855276.7,33590.53,0.016961651917404064,0.006677774956215243
2021-07-11 11:29:59.999000064+05:30,PAXUSDT,9.937844e-12,0.9692307692307692,1.0,1.0005,0.9999,1.0003,702602.68,33590.53,-0.0003998800359891197,0.006677774956215243
2021-07-11 17:29:59.999000064+05:30,BEAMUSDT,6.3794586e-10,0.9846153846153848,0.5624,0.5657,0.5182,0.5598,10732293.28,33814.84,-0.09235441229010355,0.0023057923680844805
2021-07-11 17:29:59.999000064+05:30,FETUSDT,8.94868e-10,1.0,0.28638,0.29019,0.2796,0.28966,3407220.9,33814.84,-0.00939031968514814,0.0023057923680844805
2021-07-11 17:29:59.999000064+05:30,TOMOUSDT,6.0085475e-10,0.9692307692307692,2.301,2.42,2.2864,2.3999,1260807.15,33814.84,-0.01579232468019498,0.0023057923680844805
2021-07-11 23:29:59.999000064+05:30,BEAMUSDT,3.1760639e-09,1.0,0.5598,0.5598,0.508,0.5081,3934174.0,33892.81,0.002558551466246728,0.01080406139237211
2021-07-11 23:29:59.999000064+05:30,FETUSDT,1.4606181e-09,0.9692307692307692,0.28983,0.29586,0.28424,0.28694,3593273.5,33892.81,0.007214051718129388,0.01080406139237211
2021-07-11 23:29:59.999000064+05:30,PAXUSDT,1.5869834e-09,0.9846153846153848,0.9999,1.0,0.9999,0.9999,129706.16,33892.81,0.0,0.01080406139237211
2021-07-12 05:29:59.999000064+05:30,BEAMUSDT,1.3739714e-07,1.0,0.5098,0.518,0.5024,0.5094,1684579.27,34258.99,0.004515115822536497,0.0020800379695957716
2021-07-12 05:29:59.999000064+05:30,FETUSDT,5.552628e-08,0.9692307692307692,0.28656,0.29583,0.28401,0.28901,3787548.8,34258.99,-0.00757759247084866,0.0020800379695957716
2021-07-12 05:29:59.999000064+05:30,GTOUSDT,9.4594895e-08,0.9846153846153848,0.0403,0.04258,0.0384,0.03927,101361391.8,34258.99,-0.011204481792716936,0.0020800379695957716
2021-07-12 11:29:59.999000064+05:30,BEAMUSDT,2.7002137e-05,1.0,0.5094,0.5298,0.496,0.5117,2623000.26,34330.25,-0.03791283955442648,-0.023310345832028623
2021-07-12 11:29:59.999000064+05:30,FETUSDT,1.7678869e-05,0.9692307692307692,0.28873,0.2899,0.27824,0.28682,4451090.3,34330.25,-0.04208214211003425,-0.023310345832028623
2021-07-12 11:29:59.999000064+05:30,GTOUSDT,1.9057159e-05,0.9846153846153848,0.03928,0.0397,0.03833,0.03883,40703925.2,34330.25,-0.030131341746072682,-0.023310345832028623
2021-07-12 17:29:59.999000064+05:30,ENJUSDT,8.695699e-05,1.0,1.3589,1.3686,1.2897,1.2929,7039814.22,33530.0,-0.01098306133498339,-0.012462869072472293
2021-07-12 17:29:59.999000064+05:30,FETUSDT,6.2230996e-05,0.9846153846153848,0.28739,0.29054,0.2697,0.27475,5022841.9,33530.0,-0.04818926296633297,-0.012462869072472293
2021-07-12 17:29:59.999000064+05:30,KEYUSDT,5.2018597e-05,0.9692307692307692,0.007475,0.0077,0.007322,0.00739,104705043.0,33530.0,-0.023951285520974253,-0.012462869072472293
2021-07-12 23:29:59.999000064+05:30,ENJUSDT,5.6030072e-05,0.9846153846153848,1.2927,1.324,1.26,1.2787,5572519.07,33112.12,0.021193399546414415,-0.0007698087588473568
2021-07-12 23:29:59.999000064+05:30,FETUSDT,5.3672833e-05,0.9692307692307692,0.27475,0.27726,0.26,0.26151,7208803.1,33112.12,0.01732247332797976,-0.0007698087588473568
2021-07-12 23:29:59.999000064+05:30,MTLUSDT,6.456689e-05,1.0,1.8837,1.998,1.8532,1.8845,5711052.72,33112.12,0.09233218360307771,-0.0007698087588473568
2021-07-13 05:29:59.999000064+05:30,ENJUSDT,6.932515e-05,1.0,1.2779,1.32,1.2607,1.3058,3589579.62,33086.63,-0.028335120232807598,-0.00813651919219327
2021-07-13 05:29:59.999000064+05:30,FETUSDT,6.9253e-05,0.9846153846153848,0.26151,0.26897,0.25697,0.26604,5826915.7,33086.63,-0.05672079386558404,-0.00813651919219327
2021-07-13 05:29:59.999000064+05:30,IOTAUSDT,6.3019776e-05,0.9692307692307692,0.7888,0.8015,0.7814,0.7931,1997876.67,33086.63,-0.01840877569032917,-0.00813651919219327
2021-07-13 11:29:59.999000064+05:30,ENJUSDT,5.2245992e-05,1.0,1.305,1.33,1.2606,1.2688,4726401.73,32817.42,0.01261034047919285,0.00686190443977619
2021-07-13 11:29:59.999000064+05:30,KEYUSDT,3.4429322e-05,0.9692307692307692,0.007338,0.007406,0.007141,0.007169,20639420.0,32817.42,0.024271167526851656,0.00686190443977619
2021-07-13 11:29:59.999000064+05:30,MTLUSDT,3.902445e-05,0.9846153846153848,2.0584,2.0607,1.7905,1.8124,5605175.17,32817.42,0.016056058265283557,0.00686190443977619
2021-07-13 17:29:59.999000064+05:30,ENJUSDT,4.5044722e-05,0.9846153846153848,1.2689,1.3209,1.2678,1.2848,4556814.01,33042.61,-0.026229763387297544,-0.008160069679725601
2021-07-13 17:29:59.999000064+05:30,ICXUSDT,3.7353046e-05,0.9692307692307692,0.8747,0.8999,0.8747,0.8849,4318603.6,33042.61,-0.017516103514521486,-0.008160069679725601
2021-07-13 17:29:59.999000064+05:30,MTLUSDT,4.9840328e-05,1.0,1.8127,1.9002,1.8032,1.8415,1533232.48,33042.61,-0.015476513711648043,-0.008160069679725601
2021-07-13 23:29:59.999000064+05:30,CELRUSDT,5.6689307e-05,1.0,0.02846,0.02861,0.02745,0.02827,37367736.2,32772.98,-0.022992571630704006,-0.0013184641738408498
2021-07-13 23:29:59.999000064+05:30,MTLUSDT,4.8799957e-05,0.9692307692307692,1.8427,1.844,1.7692,1.813,919365.83,32772.98,0.012741312741312738,-0.0013184641738408498
2021-07-13 23:29:59.999000064+05:30,PERLUSDT,5.3807304e-05,0.9846153846153848,0.06335,0.06505,0.0615,0.06297,18614937.9,32772.98,-0.024138478640622574,-0.0013184641738408498
2021-07-14 05:29:59.999000064+05:30,CELRUSDT,4.8835984e-05,0.9692307692307692,0.02827,0.02827,0.02702,0.02762,37112651.1,32729.77,-0.0887038377986965,-0.028193293139548548
2021-07-14 05:29:59.999000064+05:30,COCOSUSDT,5.4955162e-05,1.0,0.5066,0.523,0.4857,0.5092,1813404.28,32729.77,0.05989787902592303,-0.028193293139548548
2021-07-14 05:29:59.999000064+05:30,MTLUSDT,5.1708197e-05,0.9846153846153848,1.8102,1.839,1.765,1.8361,511912.99,32729.77,-0.1387179347530092,-0.028193293139548548
2021-07-14 11:29:59.999000064+05:30,COCOSUSDT,5.3711225e-05,1.0,0.5114,0.541,0.4903,0.5397,2481648.81,31807.01,0.16601815823605715,0.02027791986735017
2021-07-14 11:29:59.999000064+05:30,NULSUSDT,2.5435484e-05,0.9692307692307692,0.364,0.365,0.3521,0.3558,352106.2,31807.01,0.03513209668353001,0.02027791986735017
2021-07-14 11:29:59.999000064+05:30,PAXUSDT,2.554161e-05,0.9846153846153848,1.0002,1.0003,0.9998,0.9999,522449.95,31807.01,-0.00010001000100012813,0.02027791986735017
2021-07-14 17:29:59.999000064+05:30,COCOSUSDT,4.3194137e-05,0.9846153846153848,0.5397,0.6635,0.5376,0.6293,10805804.8,32451.99,0.21929127602097576,0.011740420233088855
2021-07-14 17:29:59.999000064+05:30,EOSUSDT,3.2508957e-05,0.9692307692307692,3.6284,3.824,3.6154,3.7624,5610937.43,32451.99,0.018924091005741106,0.011740420233088855
2021-07-14 17:29:59.999000064+05:30,ONGUSDT,4.797612e-05,1.0,0.7084,0.748,0.7066,0.7448,927305.48,32451.99,0.014769065520945146,0.011740420233088855
2021-07-14 23:29:59.999000064+05:30,COCOSUSDT,2.972622e-05,0.9692307692307692,0.6284,0.95,0.6238,0.7673,35844586.84,32832.99,-0.05903818584647469,-0.0003950295114761859
2021-07-14 23:29:59.999000064+05:30,NULSUSDT,3.12554e-05,0.9846153846153848,0.3683,0.375,0.3644,0.3709,482202.02,32832.99,0.007549204637368412,-0.0003950295114761859
2021-07-14 23:29:59.999000064+05:30,ONGUSDT,8.469231e-05,1.0,0.7434,0.7601,0.729,0.7558,1086129.54,32832.99,0.014818735115109893,-0.0003950295114761859
2021-07-15 05:29:59.999000064+05:30,COCOSUSDT,2.9903667e-05,0.9692307692307692,0.7674,0.82,0.7002,0.722,11099075.61,32820.02,0.023130193905817276,-0.007194389278251334
2021-07-15 05:29:59.999000064+05:30,NULSUSDT,6.41007e-05,1.0,0.3713,0.3737,0.3657,0.3737,326070.55,32820.02,-0.021407546160021274,-0.007194389278251334
2021-07-15 05:29:59.999000064+05:30,ONGUSDT,5.8332473e-05,0.9846153846153848,0.7545,0.7688,0.7464,0.767,1103410.01,32820.02,-0.050065189048239866,-0.007194389278251334
2021-07-15 11:29:59.999000064+05:30,COCOSUSDT,2.7820997e-05,0.9846153846153848,0.7219,0.8493,0.7174,0.7387,12949505.31,32583.9,0.045485312034655445,-0.021587348353021008
2021-07-15 11:29:59.999000064+05:30,NULSUSDT,3.7061203e-05,1.0,0.3733,0.3763,0.3655,0.3657,267805.17,32583.9,-0.009570686354935742,-0.021587348353021008
2021-07-15 11:29:59.999000064+05:30,ONGUSDT,2.7152371e-05,0.9692307692307692,0.7671,0.7755,0.7239,0.7286,1159808.19,32583.9,-0.013175953884161484,-0.021587348353021008
2021-07-15 17:29:59.999000064+05:30,COCOSUSDT,3.521177e-05,0.9846153846153848,0.7387,0.8688,0.69,0.7723,15799426.18,31880.5,-0.12080797617506145,-0.018933831025234826
2021-07-15 17:29:59.999000064+05:30,ONGUSDT,7.899893e-05,1.0,0.7286,0.742,0.7148,0.719,1119571.2,31880.5,-0.007232267037552087,-0.018933831025234826
2021-07-15 17:29:59.999000064+05:30,TOMOUSDT,3.2528835e-05,0.9692307692307692,2.4246,2.6,2.4077,2.5354,1822128.59,31880.5,-0.07131024690384158,-0.018933831025234826
2021-07-15 23:29:59.999000064+05:30,COCOSUSDT,3.2769167e-05,0.9692307692307692,0.7703,0.7811,0.6512,0.679,6949484.24,31276.88,-0.05095729013254802,0.01928325331682701
2021-07-15 23:29:59.999000064+05:30,NULSUSDT,4.0354345e-05,0.9846153846153848,0.362,0.3631,0.3507,0.3508,696916.89,31276.88,0.013112884834663552,0.01928325331682701
2021-07-15 23:29:59.999000064+05:30,ONGUSDT,4.2928612e-05,1.0,0.7183,0.7297,0.7131,0.7138,606949.03,31276.88,0.017091622303166076,0.01928325331682701
2021-07-16 05:29:59.999000064+05:30,COCOSUSDT,4.7925038e-05,0.9692307692307692,0.6774,0.6895,0.6301,0.6444,2315193.92,31880.0,-0.008690254500310246,-0.0026028858218318796
2021-07-16 05:29:59.999000064+05:30,NULSUSDT,6.0351504e-05,0.9846153846153848,0.3523,0.3576,0.3512,0.3554,299651.36,31880.0,0.023072594259988755,-0.0026028858218318796
2021-07-16 05:29:59.999000064+05:30,ONGUSDT,0.0001035529,1.0,0.7139,0.735,0.7067,0.726,700664.2,31880.0,0.01294765840220391,-0.0026028858218318796
2021-07-16 11:29:59.999000064+05:30,NULSUSDT,4.5045712e-05,0.9692307692307692,0.3554,0.3687,0.3527,0.3636,455291.15,31797.02,-0.0475797579757975,-0.022344546753123473
2021-07-16 11:29:59.999000064+05:30,ONGUSDT,5.406818e-05,1.0,0.7246,0.7564,0.7177,0.7354,1656715.29,31797.02,0.003535490889311932,-0.022344546753123473
2021-07-16 11:29:59.999000064+05:30,TOMOUSDT,4.8268113e-05,0.9846153846153848,2.4545,2.5951,2.3882,2.5466,924441.0,31797.02,-0.06907248880860772,-0.022344546753123473
2021-07-16 17:29:59.999000064+05:30,COCOSUSDT,4.657733e-05,1.0,0.6387,0.6395,0.546,0.549,4280700.08,31086.53,0.0371584699453551,0.031161728246928977
2021-07-16 17:29:59.999000064+05:30,ONGUSDT,3.0798237e-05,0.9846153846153848,0.7374,0.8092,0.7211,0.738,2750566.12,31086.53,0.025880758807588,0.031161728246928977
2021-07-16 17:29:59.999000064+05:30,TOMOUSDT,3.0660707e-05,0.9692307692307692,2.5491,2.5799,2.35,2.3707,1278825.26,31086.53,0.13380014341755597,0.031161728246928977
2021-07-16 23:29:59.999000064+05:30,COCOSUSDT,6.708373e-05,1.0,0.5489,0.6202,0.5465,0.5694,3118225.68,32055.24,-0.0036880927291885746,-0.020944157647860506
2021-07-16 23:29:59.999000064+05:30,ONGUSDT,5.013258e-05,0.9846153846153848,0.7392,0.7736,0.7356,0.7571,1390285.78,32055.24,-0.005415400871747411,-0.020944157647860506
2021-07-16 23:29:59.999000064+05:30,TOMOUSDT,3.8693157e-05,0.9692307692307692,2.3713,2.7486,2.35,2.6879,2286494.15,32055.24,-0.07299378697124159,-0.020944157647860506
2021-07-17 05:29:59.999000064+05:30,BUSDUSDT,4.039207e-05,0.9692307692307692,0.9998,0.9999,0.9998,0.9999,58903864.33,31383.87,0.0,0.003284489771337995
2021-07-17 05:29:59.999000064+05:30,COCOSUSDT,6.138808e-05,1.0,0.569,0.593,0.5513,0.5673,988090.19,31383.87,-0.0051119337211352756,0.003284489771337995
2021-07-17 05:29:59.999000064+05:30,ONGUSDT,4.2690353e-05,0.9846153846153848,0.7571,0.7668,0.7468,0.753,623232.34,31383.87,-0.07768924302788849,0.003284489771337995
2021-07-17 11:29:59.999000064+05:30,BATUSDT,5.0623858e-05,1.0,0.5493,0.5996,0.5393,0.5996,24233660.22,31486.95,-0.07605070046697793,-0.00303681366407349
2021-07-17 11:29:59.999000064+05:30,ONGUSDT,4.1903066e-05,0.9846153846153848,0.7545,0.7576,0.6755,0.6945,1869228.1,31486.95,-0.008207343412527046,-0.00303681366407349
