date,ticker,Probability,per_prob_score,close,index_close,returns_next_15_min,index_returns_next_15_min,rel_returns_next_15_min,max_returns_next_15_min,min_returns_next_15_min,returns_next_30_min,index_returns_next_30_min,rel_returns_next_30_min,max_returns_next_30_min,min_returns_next_30_min,returns_next_1_hrs,index_returns_next_1_hrs,rel_returns_next_1_hrs,max_returns_next_1_hrs,min_returns_next_1_hrs,returns_next_6_hrs,index_returns_next_6_hrs,rel_returns_next_6_hrs,max_returns_next_6_hrs,min_returns_next_6_hrs,returns_next_1_day,index_returns_next_1_day,rel_returns_next_1_day,max_returns_next_1_day,min_returns_next_1_day,returns_next_2_day,index_returns_next_2_day,rel_returns_next_2_day,max_returns_next_2_day,min_returns_next_2_day,beat_miss
2021-06-03 23:29:59.999000+05:30,TRXUSDT,0.40081355,0.9692307692307692,0.08046,38791.9,0.021998508575689742,0.011726417112850829,0.010272091462838915,0.0,0.0,-0.05580412627392484,-0.05349957078668477,-0.0023045554872400675,0.021998508575689742,0.0,-0.04101416853094697,-0.04405894013956535,0.00304477160861838,0.021998508575689742,-0.06350981854337567,-0.07494407158836702,-0.05814074587736096,-0.016803325711006067,0.021998508575689742,-0.13112105393984594,,,,,,,,,,,0
2021-06-03 23:29:59.999000+05:30,MFTUSDT,0.47904265,0.9846153846153847,0.009967,38791.9,0.01224039329788318,0.011726417112850829,0.0005139761850323499,0.0,0.0,-0.0800642118992676,-0.05349957078668477,-0.026564641112582832,0.01224039329788318,0.0,-0.05668706732216323,-0.04405894013956535,-0.01262812718259787,0.01224039329788318,-0.09079963880806652,0.027290057188722683,-0.05814074587736096,0.08543080306608364,0.1236079060900972,-0.09079963880806652,,,,,,,,,,,0
2021-06-03 23:29:59.999000+05:30,IOSTUSDT,0.5492217,1.0,0.035069,38791.9,0.01280333057686267,0.011726417112850829,0.0010769134640118416,0.0,0.0,-0.07841683538167621,-0.05349957078668477,-0.02491726459499144,0.01280333057686267,0.0,-0.06618380906213472,-0.04405894013956535,-0.02212486892256937,0.01280333057686267,-0.09960363854116183,-0.1570047620405487,-0.05814074587736096,-0.09886401616318774,0.01280333057686267,-0.21278051840657,,,,,,,,,,,0
